2.558,1.31799
2.559,1.31548
2.56,1.31298
2.561,1.31047
2.562,1.30796
2.563,1.30545
2.564,1.30294
2.565,1.30042
2.566,1.29791
2.567,1.29539
2.568,1.29287
2.569,1.29035
2.57,1.28783
2.571,1.28531
2.572,1.28278
2.573,1.28026
2.574,1.27773
2.575,1.2752
2.576,1.27267
2.577,1.27014
2.578,1.26761
2.579,1.26507
2.58,1.26254
2.581,1.26
2.582,1.25746
2.583,1.25492
2.584,1.25238
2.585,1.24983
2.586,1.24729
2.587,1.24474
2.588,1.2422
2.589,1.23965
2.59,1.2371
2.591,1.23455
2.592,1.23199
2.593,1.22944
2.594,1.22688
2.595,1.22432
2.596,1.22176
2.597,1.2192
2.598,1.21664
2.599,1.21408
2.6,1.21151
2.601,1.20895
2.602,1.20638
2.603,1.20381
2.604,1.20124
2.605,1.19867
2.606,1.19609
2.607,1.19352
2.608,1.19094
2.609,1.18836
2.61,1.18578
2.611,1.1832
2.612,1.18062
2.613,1.17804
2.614,1.17545
2.615,1.17287
2.616,1.17028
2.617,1.16769
2.618,1.1651
2.619,1.16251
2.62,1.15991
2.621,1.15732
2.622,1.15472
2.623,1.15212
2.624,1.14952
2.625,1.14692
2.626,1.14432
2.627,1.14172
2.628,1.13911
2.629,1.1365
2.63,1.1339
2.631,1.13129
2.632,1.12868
2.633,1.12606
2.634,1.12345
2.635,1.12083
2.636,1.11822
2.637,1.1156
2.638,1.11298
2.639,1.11036
2.64,1.10774
2.641,1.10511
2.642,1.10249
2.643,1.09986
2.644,1.09723
2.645,1.0946
2.646,1.09197
2.647,1.08934
2.648,1.08671
2.649,1.08407
2.65,1.08143
2.651,1.0788
2.652,1.07616
2.653,1.07351
2.654,1.07087
2.655,1.06823
2.656,1.06558
2.657,1.06294
2.658,1.06029
2.659,1.05764
2.66,1.05499
2.661,1.05234
2.662,1.04968
2.663,1.04703
2.664,1.04437
2.665,1.04171
2.666,1.03905
2.667,1.03639
2.668,1.03373
2.669,1.03107
2.67,1.0284
2.671,1.02574
2.672,1.02307
2.673,1.0204
2.674,1.01773
2.675,1.01506
2.676,1.01238
2.677,1.00971
2.678,1.00703
2.679,1.00435
2.68,1.00167
2.681,0.998994
2.682,0.996313
2.683,0.993629
2.684,0.990945
2.685,0.988259
2.686,0.985571
2.687,0.982882
2.688,0.980192
2.689,0.9775
2.69,0.974807
2.691,0.972113
2.692,0.969417
2.693,0.96672
2.694,0.964021
2.695,0.961321
2.696,0.95862
2.697,0.955917
2.698,0.953213
2.699,0.950507
2.7,0.9478
2.701,0.945092
2.702,0.942382
2.703,0.939671
2.704,0.936959
2.705,0.934245
2.706,0.93153
2.707,0.928813
2.708,0.926095
2.709,0.923375
2.71,0.920655
2.711,0.917932
2.712,0.915209
2.713,0.912484
2.714,0.909758
2.715,0.90703
2.716,0.904301
2.717,0.90157
2.718,0.898839
2.719,0.896105
2.72,0.893371
2.721,0.890635
2.722,0.887898
2.723,0.885159
2.724,0.882419
2.725,0.879678
2.726,0.876935
2.727,0.874191
2.728,0.871445
2.729,0.868698
2.73,0.86595
2.731,0.863201
2.732,0.86045
2.733,0.857697
2.734,0.854944
2.735,0.852189
2.736,0.849432
2.737,0.846675
2.738,0.843915
2.739,0.841155
2.74,0.838393
2.741,0.83563
2.742,0.832866
2.743,0.8301
2.744,0.827333
2.745,0.824564
2.746,0.821794
2.747,0.819023
2.748,0.81625
2.749,0.813477
2.75,0.810701
2.751,0.807925
2.752,0.805147
2.753,0.802367
2.754,0.799587
2.755,0.796805
2.756,0.794022
2.757,0.791237
2.758,0.788451
2.759,0.785664
2.76,0.782875
2.761,0.780085
2.762,0.777294
2.763,0.774501
2.764,0.771707
2.765,0.768912
2.766,0.766116
2.767,0.763318
2.768,0.760518
2.769,0.757718
2.77,0.754916
2.771,0.752113
2.772,0.749308
2.773,0.746503
2.774,0.743695
2.775,0.740887
2.776,0.738077
2.777,0.735266
2.778,0.732454
2.779,0.72964
2.78,0.726825
2.781,0.724009
2.782,0.721191
2.783,0.718372
2.784,0.715552
2.785,0.712731
2.786,0.709908
2.787,0.707084
2.788,0.704258
2.789,0.701432
2.79,0.698604
2.791,0.695775
2.792,0.692944
2.793,0.690112
2.794,0.687279
2.795,0.684445
2.796,0.681609
2.797,0.678772
2.798,0.675934
2.799,0.673094
2.8,0.670253
2.801,0.667411
2.802,0.664568
2.803,0.661723
2.804,0.658877
2.805,0.65603
2.806,0.653182
2.807,0.650332
2.808,0.647481
2.809,0.644629
2.81,0.641775
2.811,0.63892
2.812,0.636064
2.813,0.633207
2.814,0.630349
2.815,0.627489
2.816,0.624628
2.817,0.621765
2.818,0.618902
2.819,0.616037
2.82,0.613171
2.821,0.610304
2.822,0.607435
2.823,0.604565
2.824,0.601694
2.825,0.598822
2.826,0.595949
2.827,0.593074
2.828,0.590198
2.829,0.587321
2.83,0.584442
2.831,0.581563
2.832,0.578682
2.833,0.5758
2.834,0.572916
2.835,0.570032
2.836,0.567146
2.837,0.564259
2.838,0.561371
2.839,0.558481
2.84,0.555591
2.841,0.552699
2.842,0.549806
2.843,0.546912
2.844,0.544016
2.845,0.54112
2.846,0.538222
2.847,0.535323
2.848,0.532423
2.849,0.529521
2.85,0.526619
2.851,0.523715
2.852,0.52081
2.853,0.517904
2.854,0.514997
2.855,0.512088
2.856,0.509179
2.857,0.506268
2.858,0.503356
2.859,0.500442
2.86,0.497528
2.861,0.494613
2.862,0.491696
2.863,0.488778
2.864,0.485859
2.865,0.482939
2.866,0.480018
2.867,0.477095
2.868,0.474172
2.869,0.471247
2.87,0.468321
2.871,0.465394
2.872,0.462466
2.873,0.459537
2.874,0.456606
2.875,0.453675
2.876,0.450742
2.877,0.447808
2.878,0.444873
2.879,0.441937
2.88,0.439
2.881,0.436062
2.882,0.433123
2.883,0.430182
2.884,0.427241
2.885,0.424298
2.886,0.421354
2.887,0.418409
2.888,0.415463
2.889,0.412516
2.89,0.409568
2.891,0.406619
2.892,0.403669
2.893,0.400717
2.894,0.397765
2.895,0.394811
2.896,0.391857
2.897,0.388901
2.898,0.385944
2.899,0.382986
2.9,0.380028
2.901,0.377068
2.902,0.374107
2.903,0.371145
2.904,0.368182
2.905,0.365218
2.906,0.362253
2.907,0.359287
2.908,0.356319
2.909,0.353351
2.91,0.350382
2.911,0.347412
2.912,0.344441
2.913,0.341468
2.914,0.338495
2.915,0.335521
2.916,0.332546
2.917,0.32957
2.918,0.326592
2.919,0.323614
2.92,0.320635
2.921,0.317655
2.922,0.314674
2.923,0.311692
2.924,0.308709
2.925,0.305725
2.926,0.30274
2.927,0.299754
2.928,0.296767
2.929,0.293779
2.93,0.29079
2.931,0.287801
2.932,0.28481
2.933,0.281819
2.934,0.278826
2.935,0.275833
2.936,0.272839
2.937,0.269844
2.938,0.266848
2.939,0.263851
2.94,0.260853
2.941,0.257854
2.942,0.254855
2.943,0.251854
2.944,0.248853
2.945,0.245851
2.946,0.242848
2.947,0.239844
2.948,0.236839
2.949,0.233834
2.95,0.230827
2.951,0.22782
2.952,0.224812
2.953,0.221803
2.954,0.218794
2.955,0.215783
2.956,0.212772
2.957,0.20976
2.958,0.206747
2.959,0.203734
2.96,0.200719
2.961,0.197704
2.962,0.194689
2.963,0.191672
2.964,0.188655
2.965,0.185637
2.966,0.182618
2.967,0.179599
2.968,0.176579
2.969,0.173558
2.97,0.170536
2.971,0.167514
2.972,0.164491
2.973,0.161468
2.974,0.158444
2.975,0.155419
2.976,0.152394
2.977,0.149368
2.978,0.146341
2.979,0.143314
2.98,0.140286
2.981,0.137258
2.982,0.134229
2.983,0.131199
2.984,0.128169
2.985,0.125139
2.986,0.122108
2.987,0.119076
2.988,0.116044
2.989,0.113012
2.99,0.109979
2.991,0.106945
2.992,0.103912
2.993,0.100877
2.994,0.0978428
2.995,0.0948078
2.996,0.0917724
2.997,0.0887367
2.998,0.0857006
2.999,0.0826643
3,0.0796277
